256 252
88 223 220
88 224 56
88 225 144
88 226 232
88 227 68
88 228 156
88 229 244
88 230 80
88 231 168
88 232 4
88 233 92
88 234 180
88 235 16
88 236 104
88 237 192
88 238 28
88 239 116
88 240 204
88 241 40
88 242 128
88 243 216
88 244 52
88 245 140
88 246 228
88 247 64
88 248 152
88 249 240
88 250 76
88 251 164
88 252 0
88 253 88
88 254 176
88 255 12
88 256 100
89 90 198
89 91 35
89 92 124
89 93 213
89 94 50
89 95 139
89 96 228
89 97 65
89 98 154
89 99 243
89 100 80
89 101 169
89 102 6
89 103 95
89 104 184
89 105 21
89 106 110
89 107 199
89 108 36
89 109 125
89 110 214
89 111 51
89 112 140
89 113 229
89 114 66
89 115 155
89 116 244
89 117 81
89 118 170
89 119 7
89 120 96
89 121 185
89 122 22
89 123 111
89 124 200
89 125 37
89 126 126
89 127 215
89 128 52
89 129 141
89 130 230
89 131 67
89 132 156
89 133 245
89 134 82
89 135 171
89 136 8
89 137 97
89 138 186
89 139 23
89 140 112
89 141 201
89 142 38
89 143 127
89 144 216
89 145 53
89 146 142
89 147 231
89 148 68
89 149 157
89 150 246
89 151 83
89 152 172
89 153 9
89 154 98
89 155 187
89 156 24
89 157 113
89 158 202
89 159 39
89 160 128
89 161 217
89 162 54
89 163 143
89 164 232
89 165 69
89 166 158
89 167 247
89 168 84
89 169 173
89 170 10
89 171 99
89 172 188
89 173 25
89 174 114
89 175 203
89 176 40
89 177 129
89 178 218
89 179 55
89 180 144
89 181 233
89 182 70
89 183 159
89 184 248
89 185 85
89 186 174
89 187 11
89 188 100
89 189 189
89 190 26
89 191 115
89 192 204
89 193 41
89 194 130
89 195 219
89 196 56
89 197 145
89 198 234
89 199 71
89 200 160
89 201 249
89 202 86
89 203 175
89 204 12
89 205 101
89 206 190
89 207 27
89 208 116
89 209 205
89 210 42
89 211 131
89 212 220
89 213 57
89 214 146
89 215 235
89 216 72
89 217 161
89 218 250
89 219 87
89 220 176
89 221 13
89 222 102
89 223 191
89 224 28
89 225 117
89 226 206
89 227 43
89 228 132
89 229 221
89 230 58
89 231 147
89 232 236
89 233 73
89 234 162
89 235 251
89 236 88
89 237 177
89 238 14
89 239 103
89 240 192
89 241 29
89 242 118
89 243 207
89 244 44
89 245 133
89 246 222
89 247 59
89 248 148
89 249 237
89 250 74
89 251 163
89 252 0
89 253 89
89 254 178
89 255 15
89 256 104
90 91 126
90 92 216
90 93 54
90 94 144
90 95 234
90 96 72
90 97 162
90 98 0
90 99 90
90 100 180
90 101 18
90 102 108
90 103 198
90 104 36
90 105 126
90 106 216
90 107 54
90 108 144
90 109 234
90 110 72
90 111 162
90 112 0
90 113 90
90 114 180
90 115 18
90 116 108
90 117 198
90 118 36
90 119 126
90 120 216
90 121 54
90 122 144
90 123 234
90 124 72
90 125 162
90 126 0
90 127 90
90 128 180
90 129 18
90 130 108
90 131 198
90 132 36
90 133 126
90 134 216
90 135 54
90 136 144
90 137 234
90 138 72
90 139 162
90 140 0
90 141 90
90 142 180
90 143 18
90 144 108
90 145 198
90 146 36
90 147 126
90 148 216
90 149 54
90 150 144
90 151 234
90 152 72
90 153 162
90 154 0
90 155 90
90 156 180
90 157 18
90 158 108
90 159 198
90 160 36
90 161 126
90 162 216
90 163 54
90 164 144
90 165 234
90 166 72
90 167 162
90 168 0
90 169 90
90 170 180
90 171 18
90 172 108
90 173 198
90 174 36
90 175 126
90 176 216
90 177 54
90 178 144
90 179 234
90 180 72
90 181 162
90 182 0
90 183 90
90 184 180
90 185 18
90 186 108
90 187 198
90 188 36
90 189 126
90 190 216
90 191 54
90 192 144
90 193 234
90 194 72
90 195 162
90 196 0
90 197 90
90 198 180
90 199 18
90 200 108
90 201 198
90 202 36
90 203 126
90 204 216
90 205 54
90 206 144
90 207 234
90 208 72
90 209 162
90 210 0
90 211 90
90 212 180
90 213 18
90 214 108
90 215 198
90 216 36
90 217 126
90 218 216
90 219 54
90 220 144
90 221 234
90 222 72
90 223 162
90 224 0
90 225 90
90 226 180
90 227 18
90 228 108
90 229 198
90 230 36
90 231 126
90 232 216
90 233 54
90 234 144
90 235 234
90 236 72
90 237 162
90 238 0
90 239 90
90 240 180
90 241 18
90 242 108
90 243 198
90 244 36
90 245 126
90 246 216
90 247 54
90 248 144
90 249 234
90 250 72
90 251 162
90 252 0
90 253 90
90 254 180
90 255 18
90 256 108
91 92 56
91 93 147
91 94 238
91 95 77
91 96 168
91 97 7
91 98 98
91 99 189
91 100 28
91 101 119
91 102 210
91 103 49
91 104 140
91 105 231
91 106 70
91 107 161
91 108 0
91 109 91
91 110 182
91 111 21
91 112 112
91 113 203
91 114 42
91 115 133
91 116 224
91 117 63
91 118 154
91 119 245
91 120 84
91 121 175
91 122 14
91 123 105
91 124 196
91 125 35
91 126 126
91 127 217
91 128 56
91 129 147
91 130 238
91 131 77
91 132 168
91 133 7
91 134 98
91 135 189
91 136 28
91 137 119
91 138 210
91 139 49
91 140 140
91 141 231
91 142 70
91 143 161
91 144 0
91 145 91
91 146 182
91 147 21
91 148 112
91 149 203
91 150 42
91 151 133
91 152 224
91 153 63
91 154 154
91 155 245
91 156 84
91 157 175
91 158 14
91 159 105
91 160 196
91 161 35
91 162 126
91 163 217
91 164 56
91 165 147
91 166 238
91 167 77
91 168 168
91 169 7
91 170 98
91 171 189
91 172 28
91 173 119
91 174 210
91 175 49
91 176 140
91 177 231
91 178 70
91 179 161
91 180 0
91 181 91
91 182 182
91 183 21
91 184 112
91 185 203
91 186 42
91 187 133
91 188 224
91 189 63
91 190 154
91 191 245
91 192 84
91 193 175
91 194 14
91 195 105
91 196 196
91 197 35
91 198 126
91 199 217
91 200 56
91 201 147
91 202 238
91 203 77
91 204 168
91 205 7
91 206 98
91 207 189
91 208 28
91 209 119
91 210 210
91 211 49
91 212 140
91 213 231
91 214 70
91 215 161
91 216 0
91 217 91
91 218 182
91 219 21
91 220 112
91 221 203
91 222 42
91 223 133
91 224 224
91 225 63
91 226 154
91 227 245
91 228 84
91 229 175
91 230 14
91 231 105
91 232 196
91 233 35
91 234 126
91 235 217
91 236 56
91 237 147
91 238 238
91 239 77
91 240 168
91 241 7
91 242 98
91 243 189
91 244 28
91 245 119
91 246 210
91 247 49
91 248 140
91 249 231
91 250 70
91 251 161
91 252 0
91 253 91
91 254 182
91 255 21
91 256 112
92 93 240
92 94 80
92 95 172
92 96 12
92 97 104
92 98 196
92 99 36
92 100 128
92 101 220
92 102 60
92 103 152
92 104 244
92 105 84
92 106 176
92 107 16
92 108 108
92 109 200
92 110 40
92 111 132
92 112 224
92 113 64
92 114 156
92 115 248
92 116 88
92 117 180
92 118 20
92 119 112
92 120 204
92 121 44
92 122 136
92 123 228
92 124 68
92 125 160
92 126 0
92 127 92
92 128 184
92 129 24
92 130 116
92 131 208
92 132 48
92 133 140
92 134 232
92 135 72
92 136 164
92 137 4
92 138 96
92 139 188
92 140 28
92 141 120
92 142 212
92 143 52
92 144 144
92 145 236
92 146 76
92 147 168
92 148 8
92 149 100
92 150 192
92 151 32
92 152 124
92 153 216
92 154 56
92 155 148
92 156 240
92 157 80
92 158 172
92 159 12
92 160 104
92 161 196
92 162 36
92 163 128
92 164 220
92 165 60
92 166 152
92 167 244
92 168 84
92 169 176
92 170 16
92 171 108
92 172 200
92 173 40
92 174 132
92 175 224
92 176 64
92 177 156
92 178 248
92 179 88
92 180 180
92 181 20
92 182 112
92 183 204
92 184 44
92 185 136
92 186 228
92 187 68
92 188 160
92 189 0
92 190 92
92 191 184
92 192 24
92 193 116
92 194 208
92 195 48
92 196 140
92 197 232
92 198 72
92 199 164
92 200 4
92 201 96
92 202 188
92 203 28
92 204 120
92 205 212
92 206 52
92 207 144
92 208 236
92 209 76
92 210 168
92 211 8
92 212 100
92 213 192
92 214 32
92 215 124
92 216 216
92 217 56
92 218 148
92 219 240
92 220 80
92 221 172
92 222 12
92 223 104
92 224 196
92 225 36
92 226 128
92 227 220
92 228 60
92 229 152
92 230 244
92 231 84
92 232 176
92 233 16
92 234 108
92 235 200
92 236 40
92 237 132
92 238 224
92 239 64
92 240 156
92 241 248
92 242 88
92 243 180
92 244 20
92 245 112
92 246 204
92 247 44
92 248 136
92 249 228
92 250 68
92 251 160
92 252 0
92 253 92
92 254 184
92 255 24
92 256 116
93 94 174
93 95 15
93 96 108
93 97 201
93 98 42
93 99 135
93 100 228
93 101 69
93 102 162
93 103 3
93 104 96
93 105 189
93 106 30
93 107 123
93 108 216
93 109 57
93 110 150
93 111 243
93 112 84
93 113 177
93 114 18
93 115 111
93 116 204
93 117 45
93 118 138
93 119 231
93 120 72
93 121 165
93 122 6
93 123 99
93 124 192
93 125 33
93 126 126
93 127 219
93 128 60
93 129 153
93 130 246
93 131 87
93 132 180
93 133 21
93 134 114
93 135 207
93 136 48
93 137 141
93 138 234
93 139 75
93 140 168
93 141 9
93 142 102
93 143 195
93 144 36
93 145 129
93 146 222
93 147 63
93 148 156
93 149 249
93 150 90
93 151 183
93 152 24
93 153 117
93 154 210
93 155 51
93 156 144
93 157 237
93 158 78
93 159 171
93 160 12
93 161 105
93 162 198
93 163 39
93 164 132
93 165 225
93 166 66
93 167 159
93 168 0
93 169 93
93 170 186
93 171 27
93 172 120
93 173 213
93 174 54
93 175 147
93 176 240
93 177 81
93 178 174
93 179 15
93 180 108
93 181 201
93 182 42
93 183 135
93 184 228
93 185 69
93 186 162
93 187 3
93 188 96
93 189 189
93 190 30
93 191 123
93 192 216
93 193 57
93 194 150
93 195 243
93 196 84
93 197 177
93 198 18
93 199 111
93 200 204
93 201 45
93 202 138
93 203 231
93 204 72
93 205 165
93 206 6
93 207 99
93 208 192
93 209 33
93 210 126
93 211 219
93 212 60
93 213 153
93 214 246
93 215 87
93 216 180
93 217 21
93 218 114
93 219 207
93 220 48
93 221 141
93 222 234
93 223 75
93 224 168
93 225 9
93 226 102
93 227 195
93 228 36
93 229 129
93 230 222
93 231 63
93 232 156
93 233 249
93 234 90
93 235 183
93 236 24
93 237 117
93 238 210
93 239 51
93 240 144
93 241 237
93 242 78
93 243 171
93 244 12
93 245 105
93 246 198
93 247 39
93 248 132
93 249 225
93 250 66
93 251 159
93 252 0
93 253 93
93 254 186
93 255 27
93 256 120
94 95 110
94 96 204
94 97 46
94 98 140
94 99 234
94 100 76
94 101 170
94 102 12
94 103 106
94 104 200
94 105 42
94 106 136
94 107 230
94 108 72
94 109 166
94 110 8
94 111 102
94 112 196
94 113 38
94 114 132
94 115 226
94 116 68
94 117 162
94 118 4
94 119 98
94 120 192
94 121 34
94 122 128
94 123 222
94 124 64
94 125 158
94 126 0
94 127 94
94 128 188
94 129 30
94 130 124
94 131 218
94 132 60
94 133 154
94 134 248
94 135 90
94 136 184
94 137 26
94 138 120
94 139 214
94 140 56
94 141 150
94 142 244
94 143 86
94 144 180
94 145 22
94 146 116
94 147 210
94 148 52
94 149 146
94 150 240
94 151 82
94 152 176
94 153 18
94 154 112
94 155 206
94 156 48
94 157 142
94 158 236
94 159 78
94 160 172
94 161 14
94 162 108
94 163 202
94 164 44
94 165 138
94 166 232
94 167 74
94 168 168
94 169 10
94 170 104
94 171 198
94 172 40
94 173 134
94 174 228
94 175 70
94 176 164
94 177 6
94 178 100
94 179 194
94 180 36
94 181 130
94 182 224
94 183 66
94 184 160
94 185 2
94 186 96
94 187 190
94 188 32
94 189 126
94 190 220
94 191 62
94 192 156
94 193 250
94 194 92
94 195 186
94 196 28
94 197 122
94 198 216
94 199 58
94 200 152
94 201 246
94 202 88
94 203 182
94 204 24
94 205 118
94 206 212
94 207 54
94 208 148
94 209 242
94 210 84
94 211 178
94 212 20
94 213 114
94 214 208
94 215 50
94 216 144
94 217 238
94 218 80
94 219 174
94 220 16
94 221 110
94 222 204
94 223 46
94 224 140
94 225 234
94 226 76
94 227 170
94 228 12
94 229 106
94 230 200
94 231 42
94 232 136
94 233 230
94 234 72
94 235 166
94 236 8
94 237 102
94 238 196
94 239 38
94 240 132
94 241 226
94 242 68
94 243 162
94 244 4
94 245 98
94 246 192
94 247 34
94 248 128
94 249 222
94 250 64
94 251 158
94 252 0
94 253 94
94 254 188
94 255 30
94 256 124
95 96 48
95 97 143
95 98 238
95 99 81
95 100 176
95 101 19
95 102 114
95 103 209
95 104 52
95 105 147
95 106 242
95 107 85
95 108 180
95 109 23
95 110 118
95 111 213
95 112 56
95 113 151
95 114 246
95 115 89
95 116 184
95 117 27
95 118 122
95 119 217
95 120 60
95 121 155
95 122 250
95 123 93
95 124 188
95 125 31
95 126 126
95 127 221
95 128 64
95 129 159
95 130 2
95 131 97
95 132 192
95 133 35
95 134 130
95 135 225
95 136 68
95 137 163
95 138 6
95 139 101
95 140 196
95 141 39
95 142 134
95 143 229
95 144 72
95 145 167
95 146 10
95 147 105
95 148 200
95 149 43
95 150 138
95 151 233
95 152 76
95 153 171
95 154 14
95 155 109
95 156 204
95 157 47
95 158 142
95 159 237
95 160 80
95 161 175
95 162 18
95 163 113
95 164 208
95 165 51
95 166 146
95 167 241
95 168 84
95 169 179
95 170 22
95 171 117
95 172 212
95 173 55
95 174 150
95 175 245
95 176 88
95 177 183
95 178 26
95 179 121
95 180 216
95 181 59
95 182 154
95 183 249
95 184 92
95 185 187
95 186 30
95 187 125
95 188 220
95 189 63
95 190 158
95 191 1
95 192 96
95 193 191
95 194 34
95 195 129
95 196 224
95 197 67
95 198 162
95 199 5
95 200 100
95 201 195
95 202 38
95 203 133
95 204 228
95 205 71
95 206 166
95 207 9
95 208 104
95 209 199
95 210 42
95 211 137
95 212 232
95 213 75
95 214 170
95 215 13
95 216 108
95 217 203
95 218 46
95 219 141
95 220 236
95 221 79
95 222 174
95 223 17
95 224 112
95 225 207
95 226 50
95 227 145
95 228 240
95 229 83
95 230 178
95 231 21
95 232 116
95 233 211
95 234 54
95 235 149
95 236 244
95 237 87
95 238 182
95 239 25
95 240 120
95 241 215
95 242 58
95 243 153
95 244 248
95 245 91
95 246 186
95 247 29
95 248 124
95 249 219
95 250 62
95 251 157
95 252 0
95 253 95
95 254 190
95 255 33
95 256 128
96 97 240
96 98 84
96 99 180
96 100 24
96 101 120
96 102 216
96 103 60
96 104 156
96 105 0
96 106 96
96 107 192
96 108 36
96 109 132
96 110 228
96 111 72
96 112 168
96 113 12
96 114 108
96 115 204
96 116 48
96 117 144
96 118 240
96 119 84
96 120 180
96 121 24
96 122 120
96 123 216
96 124 60
96 125 156
96 126 0
96 127 96
96 128 192
96 129 36
96 130 132
96 131 228
96 132 72
96 133 168
96 134 12
96 135 108
96 136 204
96 137 48
96 138 144
96 139 240
96 140 84
96 141 180
96 142 24
96 143 120
96 144 216
96 145 60
96 146 156
96 147 0
96 148 96
96 149 192
96 150 36
96 151 132
96 152 228
96 153 72
96 154 168
96 155 12
96 156 108
96 157 204
96 158 48
96 159 144
96 160 240
96 161 84
96 162 180
96 163 24
96 164 120
96 165 216
96 166 60
96 167 156
96 168 0
96 169 96
96 170 192
96 171 36
96 172 132
96 173 228
96 174 72
96 175 168
96 176 12
96 177 108
96 178 204
96 179 48
96 180 144
96 181 240
96 182 84
96 183 180
96 184 24
96 185 120
96 186 216
96 187 60
96 188 156
96 189 0
96 190 96
96 191 192
96 192 36
96 193 132
96 194 228
96 195 72
96 196 168
96 197 12
96 198 108
96 199 204
96 200 48
96 201 144
96 202 240
96 203 84
96 204 180
96 205 24
96 206 120
96 207 216
96 208 60
96 209 156
96 210 0
96 211 96
96 212 192
96 213 36
96 214 132
96 215 228
96 216 72
96 217 168
96 218 12
96 219 108
96 220 204
96 221 48
96 222 144
96 223 240
96 224 84
96 225 180
96 226 24
96 227 120
96 228 216
96 229 60
96 230 156
96 231 0
96 232 96
96 233 192
96 234 36
96 235 132
96 236 228
96 237 72
96 238 168
96 239 12
96 240 108
96 241 204
96 242 48
96 243 144
96 244 240
96 245 84
96 246 180
96 247 24
96 248 120
96 249 216
96 250 60
96 251 156
96 252 0
96 253 96
96 254 192
96 255 36
96 256 132
97 98 182
97 99 27
97 100 124
97 101 221
97 102 66
97 103 163
97 104 8
97 105 105
97 106 202
97 107 47
97 108 144
97 109 241
97 110 86
97 111 183
97 112 28
97 113 125
97 114 222
97 115 67
97 116 164
97 117 9
97 118 106
97 119 203
97 120 48
97 121 145
97 122 242
97 123 87
97 124 184
97 125 29
97 126 126
97 127 223
97 128 68
97 129 165
97 130 10
97 131 107
97 132 204
97 133 49
97 134 146
97 135 243
97 136 88
97 137 185
97 138 30
97 139 127
97 140 224
97 141 69
97 142 166
97 143 11
97 144 108
97 145 205
97 146 50
97 147 147
97 148 244
97 149 89
97 150 186
97 151 31
97 152 128
97 153 225
97 154 70
97 155 167
97 156 12
97 157 109
97 158 206
97 159 51
97 160 148
97 161 245
97 162 90
97 163 187
97 164 32
97 165 129
97 166 226
97 167 71
97 168 168
97 169 13
97 170 110
97 171 207
97 172 52
97 173 149
97 174 246
97 175 91
97 176 188
97 177 33
97 178 130
97 179 227
97 180 72
97 181 169
97 182 14
97 183 111
97 184 208
97 185 53
97 186 150
97 187 247
97 188 92
97 189 189
97 190 34
97 191 131
97 192 228
97 193 73
97 194 170
97 195 15
97 196 112
97 197 209
97 198 54
97 199 151
97 200 248
97 201 93
97 202 190
97 203 35
97 204 132
97 205 229
97 206 74
97 207 171
97 208 16
97 209 113
97 210 210
97 211 55
97 212 152
97 213 249
97 214 94
97 215 191
97 216 36
97 217 133
97 218 230
97 219 75
97 220 172
97 221 17
97 222 114
97 223 211
97 224 56
97 225 153
97 226 250
97 227 95
97 228 192
97 229 37
97 230 134
97 231 231
97 232 76
97 233 173
97 234 18
97 235 115
97 236 212
97 237 57
97 238 154
97 239 251
97 240 96
97 241 193
97 242 38
97 243 135
97 244 232
97 245 77
97 246 174
97 247 19
97 248 116
97 249 213
97 250 58
97 251 155
97 252 0
97 253 97
97 254 194
97 255 39
97 256 136
98 99 126
98 100 224
98 101 70
98 102 168
98 103 14
98 104 112
98 105 210
98 106 56
98 107 154
98 108 0
98 109 98
98 110 196
98 111 42
98 112 140
98 113 238
98 114 84
98 115 182
98 116 28
98 117 126
98 118 224
98 119 70
98 120 168
98 121 14
98 122 112
98 123 210
98 124 56
98 125 154
98 126 0
98 127 98
98 128 196
98 129 42
98 130 140
98 131 238
98 132 84
98 133 182
98 134 28
98 135 126
98 136 224
98 137 70
98 138 168
98 139 14
98 140 112
98 141 210
98 142 56
98 143 154
98 144 0
98 145 98
98 146 196
98 147 42
98 148 140
98 149 238
98 150 84
98 151 182
98 152 28
98 153 126
98 154 224
98 155 70
98 156 168
98 157 14
98 158 112
98 159 210
98 160 56
98 161 154
98 162 0
98 163 98
98 164 196
98 165 42
98 166 140
98 167 238
98 168 84
98 169 182
98 170 28
98 171 126
98 172 224
98 173 70
98 174 168
98 175 14
98 176 112
98 177 210
98 178 56
98 179 154
98 180 0
98 181 98
98 182 196
98 183 42
98 184 140
98 185 238
98 186 84
98 187 182
98 188 28
98 189 126
98 190 224
98 191 70
98 192 168
98 193 14
98 194 112
98 195 210
98 196 56
98 197 154
98 198 0
98 199 98
98 200 196
98 201 42
98 202 140
98 203 238
98 204 84
98 205 182
98 206 28
98 207 126
98 208 224
98 209 70
98 210 168
98 211 14
98 212 112
98 213 210
98 214 56
98 215 154
98 216 0
98 217 98
98 218 196
98 219 42
98 220 140
98 221 238
98 222 84
98 223 182
98 224 28
98 225 126
98 226 224
98 227 70
98 228 168
98 229 14
98 230 112
98 231 210
98 232 56
98 233 154
98 234 0
98 235 98
98 236 196
98 237 42
98 238 140
98 239 238
98 240 84
98 241 182
98 242 28
98 243 126
98 244 224
98 245 70
98 246 168
98 247 14
98 248 112
98 249 210
98 250 56
98 251 154
98 252 0
98 253 98
98 254 196
98 255 42
98 256 140
99 100 72
99 101 171
99 102 18
99 103 117
99 104 216
99 105 63
99 106 162
99 107 9
99 108 108
99 109 207
99 110 54
99 111 153
99 112 0
99 113 99
99 114 198
99 115 45
99 116 144
99 117 243
99 118 90
99 119 189
99 120 36
99 121 135
99 122 234
99 123 81
99 124 180
99 125 27
99 126 126
99 127 225
99 128 72
99 129 171
99 130 18
99 131 117
99 132 216
99 133 63
99 134 162
99 135 9
99 136 108
99 137 207
99 138 54
99 139 153
99 140 0
99 141 99
99 142 198
99 143 45
99 144 144
99 145 243
99 146 90
99 147 189
99 148 36
99 149 135
99 150 234
99 151 81
99 152 180
99 153 27
99 154 126
99 155 225
99 156 72
99 157 171
99 158 18
99 159 117
99 160 216
99 161 63
99 162 162
99 163 9
99 164 108
99 165 207
99 166 54
99 167 153
99 168 0
99 169 99
99 170 198
99 171 45
99 172 144
99 173 243
99 174 90
99 175 189
99 176 36
99 177 135
99 178 234
99 179 81
99 180 180
99 181 27
99 182 126
99 183 225
99 184 72
99 185 171
99 186 18
99 187 117
99 188 216
99 189 63
99 190 162
99 191 9
99 192 108
99 193 207
99 194 54
99 195 153
99 196 0
99 197 99
99 198 198
99 199 45
99 200 144
99 201 243
99 202 90
99 203 189
99 204 36
99 205 135
99 206 234
99 207 81
99 208 180
99 209 27
99 210 126
99 211 225
99 212 72
99 213 171
99 214 18
99 215 117
99 216 216
99 217 63
99 218 162
99 219 9
99 220 108
99 221 207
99 222 54
99 223 153
99 224 0
99 225 99
99 226 198
99 227 45
99 228 144
99 229 243
99 230 90
99 231 189
99 232 36
99 233 135
99 234 234
99 235 81
99 236 180
99 237 27
99 238 126
99 239 225
99 240 72
99 241 171
99 242 18
99 243 117
99 244 216
99 245 63
99 246 162
99 247 9
99 248 108
99 249 207
99 250 54
99 251 153
99 252 0
99 253 99
99 254 198
99 255 45
99 256 144
100 101 20
100 102 120
100 103 220
100 104 68
100 105 168
100 106 16
100 107 116
100 108 216
100 109 64
100 110 164
100 111 12
100 112 112
100 113 212
100 114 60
100 115 160
100 116 8
100 117 108
100 118 208
100 119 56
100 120 156
100 121 4
100 122 104
100 123 204
100 124 52
100 125 152
100 126 0
100 127 100
100 128 200
100 129 48
100 130 148
100 131 248
100 132 96
100 133 196
100 134 44
100 135 144
100 136 244
100 137 92
100 138 192
100 139 40
100 140 140
100 141 240
100 142 88
100 143 188
100 144 36
100 145 136
100 146 236
100 147 84
100 148 184
100 149 32
100 150 132
100 151 232
100 152 80
100 153 180
100 154 28
100 155 128
100 156 228
100 157 76
100 158 176
100 159 24
100 160 124
100 161 224
100 162 72
100 163 172
100 164 20
100 165 120
100 166 220
100 167 68
100 168 168
100 169 16
100 170 116
100 171 216
100 172 64
100 173 164
100 174 12
100 175 112
100 176 212
100 177 60
100 178 160
100 179 8
100 180 108
100 181 208
100 182 56
100 183 156
100 184 4
100 185 104
100 186 204
100 187 52
100 188 152
100 189 0
100 190 100
100 191 200
100 192 48
100 193 148
100 194 248
100 195 96
100 196 196
100 197 44
100 198 144
100 199 244
100 200 92
100 201 192
100 202 40
100 203 140
100 204 240
100 205 88
100 206 188
100 207 36
100 208 136
100 209 236
100 210 84
100 211 184
100 212 32
100 213 132
100 214 232
100 215 80
100 216 180
100 217 28
100 218 128
100 219 228
100 220 76
100 221 176
100 222 24
100 223 124
100 224 224
100 225 72
100 226 172
100 227 20
100 228 120
100 229 220
100 230 68
100 231 168
100 232 16
100 233 116
100 234 216
100 235 64
100 236 164
100 237 12
100 238 112
100 239 212
100 240 60
100 241 160
100 242 8
100 243 108
100 244 208
100 245 56
100 246 156
100 247 4
100 248 104
100 249 204
100 250 52
100 251 152
100 252 0
100 253 100
100 254 200
100 255 48
100 256 148
101 102 222
101 103 71
101 104 172
101 105 21
101 106 122
101 107 223
101 108 72
101 109 173
101 110 22
101 111 123
101 112 224
101 113 73
101 114 174
101 115 23
101 116 124
101 117 225
101 118 74
101 119 175
101 120 24
101 121 125
101 122 226
101 123 75
101 124 176
101 125 25
101 126 126
101 127 227
101 128 76
101 129 177
101 130 26
101 131 127
101 132 228
101 133 77
101 134 178
101 135 27
101 136 128
101 137 229
101 138 78
101 139 179
101 140 28
101 141 129
101 142 230
101 143 79
101 144 180
101 145 29
101 146 130
101 147 231
101 148 80
101 149 181
101 150 30
101 151 131
101 152 232
101 153 81
101 154 182
101 155 31
101 156 132
101 157 233
101 158 82
101 159 183
101 160 32
101 161 133
101 162 234
101 163 83
101 164 184
101 165 33
101 166 134
101 167 235
101 168 84
101 169 185
101 170 34
101 171 135
101 172 236
101 173 85
101 174 186
101 175 35
101 176 136
101 177 237
101 178 86
101 179 187
101 180 36
101 181 137
101 182 238
101 183 87
101 184 188
101 185 37
101 186 138
101 187 239
101 188 88
101 189 189
101 190 38
101 191 139
101 192 240
101 193 89
101 194 190
101 195 39
101 196 140
101 197 241
101 198 90
101 199 191
101 200 40
101 201 141
101 202 242
101 203 91
101 204 192
101 205 41
101 206 142
101 207 243
101 208 92
101 209 193
101 210 42
101 211 143
101 212 244
101 213 93
101 214 194
101 215 43
101 216 144
101 217 245
101 218 94
101 219 195
101 220 44
101 221 145
101 222 246
101 223 95
101 224 196
101 225 45
101 226 146
101 227 247
101 228 96
101 229 197
101 230 46
101 231 147
101 232 248
101 233 97
101 234 198
101 235 47
101 236 148
101 237 249
101 238 98
101 239 199
101 240 48
101 241 149
101 242 250
101 243 99
101 244 200
101 245 49
101 246 150
101 247 251
101 248 100
101 249 201
101 250 50
101 251 151
101 252 0
101 253 101
101 254 202
101 255 51
101 256 152
102 103 174
102 104 24
102 105 126
102 106 228
102 107 78
102 108 180
102 109 30
102 110 132
102 111 234
102 112 84
102 113 186
102 114 36
102 115 138
102 116 240
102 117 90
102 118 192
102 119 42
102 120 144
102 121 246
102 122 96
102 123 198
102 124 48
102 125 150
102 126 0
102 127 102
102 128 204
102 129 54
102 130 156
102 131 6
102 132 108
102 133 210
102 134 60
102 135 162
102 136 12
102 137 114
102 138 216
102 139 66
102 140 168
102 141 18
102 142 120
102 143 222
102 144 72
102 145 174
102 146 24
102 147 126
102 148 228
102 149 78
102 150 180
102 151 30
102 152 132
102 153 234
102 154 84
102 155 186
102 156 36
102 157 138
102 158 240
102 159 90
102 160 192
102 161 42
102 162 144
102 163 246
102 164 96
102 165 198
102 166 48
102 167 150
102 168 0
102 169 102
102 170 204
102 171 54
102 172 156
102 173 6
102 174 108
102 175 210
102 176 60
102 177 162
102 178 12
102 179 114
102 180 216
102 181 66
102 182 168
102 183 18
102 184 120
102 185 222
102 186 72
102 187 174
102 188 24
102 189 126
102 190 228
102 191 78
102 192 180
102 193 30
102 194 132
102 195 234
102 196 84
102 197 186
102 198 36
102 199 138
102 200 240
102 201 90
102 202 192
102 203 42
102 204 144
102 205 246
102 206 96
102 207 198
102 208 48
102 209 150
102 210 0
102 211 102
102 212 204
102 213 54
102 214 156
102 215 6
102 216 108
102 217 210
102 218 60
102 219 162
102 220 12
102 221 114
102 222 216
102 223 66
102 224 168
102 225 18
102 226 120
102 227 222
102 228 72
102 229 174
102 230 24
102 231 126
102 232 228
102 233 78
102 234 180
102 235 30
102 236 132
102 237 234
102 238 84
102 239 186
102 240 36
102 241 138
102 242 240
102 243 90
102 244 192
102 245 42
102 246 144
102 247 246
102 248 96
102 249 198
102 250 48
102 251 150
102 252 0
102 253 102
102 254 204
102 255 54
102 256 156
103 104 128
103 105 231
103 106 82
103 107 185
103 108 36
103 109 139
103 110 242
103 111 93
103 112 196
103 113 47
103 114 150
103 115 1
103 116 104
103 117 207
103 118 58
103 119 161
103 120 12
103 121 115
103 122 218
103 123 69
103 124 172
103 125 23
103 126 126
103 127 229
103 128 80
103 129 183
103 130 34
103 131 137
103 132 240
103 133 91
103 134 194
103 135 45
103 136 148
103 137 251
103 138 102
103 139 205
103 140 56
103 141 159
103 142 10
103 143 113
103 144 216
103 145 67
103 146 170
103 147 21
103 148 124
103 149 227
103 150 78
103 151 181
103 152 32
103 153 135
103 154 238
